zipcode,latitude,longitude,room_type,accommodates,bedrooms,price,review_scores_value
1076,52.34252657,4.861039785,Entire home/apt,4,2.0,100,90.0
1011 TZ,52.37211699,4.909549435,Entire home/apt,2,1.0,100,
1013,52.38875365,4.888182977,Private room,2,1.0,39,80.0
1013,52.38999729,4.887733855,Private room,2,1.0,49,80.0
1013 CR,52.39163679,4.889534302,Entire home/apt,4,3.0,110,80.0
1073 HS,52.34851598,4.894355117,Entire home/apt,4,2.0,200,
1079,52.34211739,4.893409792,Entire home/apt,7,2.0,289,
1079 DD,52.34081941,4.895083602,Entire home/apt,7,2.0,289,60.0
1031,52.38648472,4.901447029,Entire home/apt,4,3.0,130,100.0
1012 EM,52.37214543,4.896824546,Private room,2,1.0,95,90.0
1055,52.37939383,4.855358294,Entire home/apt,2,1.0,75,
1057,52.37109804,4.861188119,Entire home/apt,4,2.0,199,100.0
1015 JP,52.37198893,4.894953787,Entire home/apt,4,1.0,135,90.0
,52.33337286,4.871242552,Entire home/apt,2,1.0,85,90.0
1095CJ,52.36417862,4.939211172,Private room,2,1.0,40,80.0
1064,52.36941594,4.836804101,Private room,3,1.0,85,100.0
1015 DW,52.37469994,4.884204247,Entire home/apt,4,2.0,144,90.0
1054,52.36102693,4.865473211,Entire home/apt,4,2.0,130,90.0
1053,52.36661712,4.876104791,Entire home/apt,4,2.0,195,100.0
1012 DN,52.37465388,4.899386186,Private room,2,1.0,125,100.0
1054,52.35968313,4.870287137,Entire home/apt,4,2.0,220,100.0
1055 aa,52.3849755,4.879875325,Entire home/apt,2,1.0,80,
1072,52.35351306,4.8866989,Private room,2,1.0,65,80.0
1091,52.35315901,4.916506271,Entire home/apt,5,3.0,100,100.0
1019 ET,52.36892764,4.944121593,Entire home/apt,2,1.0,65,90.0
1036 KG,52.40939641,4.90238907,Entire home/apt,2,1.0,64,80.0
1017,52.36188187,4.894467084,Entire home/apt,4,0.0,115,90.0
1017GE,52.36513395,4.887325836,Entire home/apt,2,1.0,125,
1017,52.36483985,4.888171586,Entire home/apt,2,1.0,120,100.0
1017 GE,52.36008206,4.882382969,Entire home/apt,2,0.0,115,100.0
1017 GE,52.36649728,4.889329323,Entire home/apt,2,0.0,100,90.0
1017 GE,52.36424999,4.886382079,Entire home/apt,2,0.0,110,80.0
1017 GA,52.36364846,4.888158487,Entire home/apt,2,0.0,120,
1017 GE,52.3632503,4.88638789,Entire home/apt,2,0.0,100,80.0
1017 GE,52.36373485,4.887011366,Entire home/apt,2,0.0,110,90.0
1017 GE,52.3657371,4.884962676,Entire home/apt,2,0.0,110,100.0
1015,52.38125237,4.882544682,Entire home/apt,6,2.0,150,90.0
1092 EX,52.35384707,4.927650315,Entire home/apt,2,1.0,110,100.0
1053 BE,52.36832423,4.867166186,Entire home/apt,2,1.0,80,100.0
1094,52.36413577,4.933576956,Entire home/apt,2,1.0,110,100.0
1096GJ,52.34357602,4.920229761,Entire home/apt,3,0.0,62,100.0
1018 XH,52.36216172,4.905560541,Entire home/apt,5,3.0,140,90.0
1094,52.36287214,4.934718941,Entire home/apt,2,1.0,94,100.0
1071 RH,52.35461006,4.875478439,Entire home/apt,6,4.0,350,
1072 RT,52.34776672,4.888273688,Entire home/apt,2,1.0,109,100.0
1053,52.37116705,4.870000489,Entire home/apt,3,2.0,100,90.0
1012 WP,52.36564918,4.894188809,Entire home/apt,6,3.0,299,90.0
1015 XV,52.37909482,4.881528097,Entire home/apt,3,1.0,149,90.0
1073 VA,52.35595653,4.898733002,Entire home/apt,3,0.0,89,90.0
1051,52.3778514,4.87070273,Entire home/apt,2,1.0,115,
1072 JK,52.35139531,4.890204627,Entire home/apt,4,2.0,300,
1056 HE,52.37344145,4.860971893,Entire home/apt,2,1.0,125,
1053,52.36287532,4.868647122,Entire home/apt,2,0.0,79,90.0
1011,52.37058573,4.8979962,Entire home/apt,2,1.0,180,90.0
1015 GL,52.38182832,4.884536347,Entire home/apt,6,3.0,248,90.0
1012,52.37713391,4.89508939,Entire home/apt,4,1.0,150,90.0
1012,52.37712645,4.894786163,Entire home/apt,4,1.0,140,100.0
1058,52.36201385,4.860465915,Entire home/apt,3,1.0,135,90.0
1098 EM,52.35281789,4.938290866,Entire home/apt,5,3.0,195,
1059 CW,52.35006575,4.850200734,Entire home/apt,2,1.0,76,80.0
1094 NB,52.35941419,4.944621041,Entire home/apt,3,2.0,69,90.0
1077LK,52.35061233,4.876213826,Entire home/apt,4,3.0,180,
1016 KZ,52.37327388,4.881148199,Entire home/apt,2,1.0,130,90.0
1055 CV,52.37814981,4.852873324,Entire home/apt,2,2.0,60,100.0
1074,52.35646019,4.902090314,Entire home/apt,2,1.0,125,100.0
1077,52.3500521,4.870613859,Entire home/apt,7,4.0,400,100.0
1058,52.35350296,4.854131088,Entire home/apt,4,1.0,89,90.0
1017,52.36115143,4.898962921,Entire home/apt,4,2.0,200,90.0
1013 DH,52.38284673,4.889227785,Entire home/apt,4,1.0,100,100.0
1073,52.35645185,4.895593297,Entire home/apt,2,1.0,110,90.0
1052 BP,52.38420096,4.878136474,Private room,2,1.0,89,90.0
1012,52.37891602,4.888865344,Entire home/apt,2,1.0,100,100.0
1053 LJ,52.37155454,4.871590962,Entire home/apt,2,1.0,100,90.0
1033,52.40149485,4.888413876,Entire home/apt,4,1.0,140,
1078 HD,52.34664668,4.894652978,Entire home/apt,3,2.0,150,100.0
1015,52.38004317,4.887604487,Entire home/apt,4,2.0,169,90.0
1015 HB,52.37982247,4.881484775,Entire home/apt,4,1.0,108,90.0
1055EC,52.37810082,4.849740821,Entire home/apt,2,1.0,134,
1051,52.38382779,4.87557861,Entire home/apt,4,1.0,89,90.0
1018 MS,52.36512338,4.921213571,Entire home/apt,2,1.0,100,
1075 TD,52.35151722,4.854634188,Entire home/apt,4,1.0,135,60.0
1051,52.3859684,4.877463951,Entire home/apt,2,1.0,99,90.0
1035 NN,52.41727664,4.905429269,Private room,2,1.0,60,100.0
1015 CC,52.3779495,4.888027218,Private room,2,1.0,99,90.0
1056GC,52.37440037,4.859322434,Private room,2,1.0,99,80.0
1054 JZ,52.35980675,4.860568235,Entire home/apt,4,2.0,150,80.0
,52.37114424,4.908163811,Entire home/apt,4,2.0,190,80.0
1054 JZ,52.35978732,4.859289149,Entire home/apt,2,0.0,70,90.0
1054 JZ,52.35991877,4.859770418,Entire home/apt,2,0.0,70,80.0
1056,52.37373149,4.862577143,Entire home/apt,2,1.0,89,100.0
1057 TK,52.36665694,4.856032402,Entire home/apt,2,1.0,95,80.0
1051,52.38468229,4.871443947,Entire home/apt,2,1.0,115,90.0
1057 EV,52.36994326,4.855679573,Entire home/apt,2,1.0,89,
1072,52.35690673,4.889006899,Entire home/apt,2,1.0,90,90.0
1083 AS,52.32355973,4.885911943,Entire home/apt,6,4.0,275,100.0
1053,52.37174489,4.871054448,Entire home/apt,3,1.0,99,100.0
1054,52.36076045,4.86234113,Entire home/apt,2,1.0,59,90.0
1079 XC,52.34330877,4.904305101,Entire home/apt,2,1.0,100,
1013 AK,52.39599182,4.880725825,Entire home/apt,3,1.0,115,90.0
1033 HK,52.41368849,4.884095667,Entire home/apt,4,3.0,95,90.0
1033 HK,52.4133362,4.883887949,Private room,2,1.0,75,
1054,52.36005234,4.859368351,Entire home/apt,2,0.0,87,100.0
1011,52.3731987,4.89185139,Entire home/apt,2,0.0,220,
1054 AC,52.36523312,4.877651606,Entire home/apt,2,0.0,100,90.0
1072 AB,52.35770578,4.888738,Private room,2,1.0,89,100.0
1011 LM,52.3701873,4.906666732,Entire home/apt,4,1.0,134,90.0
1035 XV,52.41932504,4.89558932,Entire home/apt,5,3.0,120,90.0
1053 LH,52.3707668,4.868440385,Entire home/apt,6,2.0,150,
1064 PR,52.36565725,4.832828996,Entire home/apt,2,1.0,110,90.0
1053 LJ,52.37044307,4.870396514,Private room,2,1.0,60,100.0
1081 EA,52.32664763,4.859784867,Entire home/apt,4,2.0,104,90.0
1079 AT,52.33991845,4.892521332,Entire home/apt,4,1.0,125,100.0
1074 TM,52.35257548,4.903593762,Entire home/apt,3,2.0,80,100.0
1076,52.34390081,4.858397537,Entire home/apt,3,2.0,100,100.0
1013 NN,52.38894759,4.885866974,Entire home/apt,4,2.0,125,90.0
1052,52.38291337,4.881880961,Entire home/apt,4,1.0,100,90.0
1013 DV,52.39024727,4.877855804,Entire home/apt,2,1.0,99,
1013 SN,52.38863167,4.878538282,Entire home/apt,5,4.0,180,100.0
1094,52.36551119,4.933320308,Entire home/apt,4,2.0,120,
1053,52.37326831,4.869497309,Entire home/apt,6,2.0,129,90.0
1013,52.38240013,4.890632732,Entire home/apt,2,0.0,65,90.0
1016 GX,52.37283976,4.883663892,Entire home/apt,2,1.0,199,
1015,52.38033434,4.881303691,Entire home/apt,6,1.0,72,80.0
1015,52.37630575,4.889135749,Entire home/apt,2,1.0,100,60.0
1057 ZJ,52.36812559,4.860173355,Private room,2,1.0,48,90.0
1055,52.37379171,4.854469917,Entire home/apt,2,1.0,87,90.0
1053,52.3647688,4.860264288,Entire home/apt,4,1.0,85,90.0
1013 KV,52.38488902,4.888816659,Entire home/apt,4,3.0,109,100.0
1053 GS,52.3645959,4.862335397,Entire home/apt,2,0.0,90,100.0
1018,52.36030276,4.909958603,Entire home/apt,8,5.0,425,100.0
1025 HX,52.39912293,4.94353482,Entire home/apt,3,1.0,125,100.0
1091 VG,52.35637162,4.91608124,Entire home/apt,5,2.0,125,90.0
1017 SC,52.3611341,4.888351124,Entire home/apt,2,0.0,125,100.0
1021 PW,52.38384407,4.916932522,Entire home/apt,4,2.0,125,80.0
1021 PW,52.38245206,4.916806586,Private room,2,1.0,65,80.0
1021 PW,52.38357074,4.918103908,Private room,2,1.0,63,90.0
1075,52.3502053,4.85796901,Entire home/apt,4,1.0,100,
1061,52.37517205,4.847621998,Entire home/apt,2,1.0,135,
1097,52.35304694,4.928916304,Entire home/apt,5,4.0,265,90.0
1013 XT,52.38920916,4.875224569,Entire home/apt,4,1.0,90,90.0
1032,52.39398013,4.917164941,Entire home/apt,3,2.0,119,90.0
1078,52.34879516,4.895590964,Entire home/apt,4,2.0,200,
1102,52.3194336,4.95828728,Entire home/apt,3,1.0,50,90.0
1073,52.35085629,4.894014726,Private room,2,1.0,75,90.0
1095 BV,52.36202199,4.94090677,Entire home/apt,4,2.0,110,90.0
1073,52.354353,4.89496638,Entire home/apt,2,1.0,130,80.0
1063 TX,52.37905456,4.835244325,Entire home/apt,2,1.0,64,
1072,52.35531224,4.889851318,Entire home/apt,2,1.0,120,90.0
1056,52.37295806,4.850902205,Entire home/apt,2,1.0,89,90.0
1069 PR,52.35516096,4.782706288,Entire home/apt,4,2.0,70,90.0
1053,52.36739725,4.872290632,Entire home/apt,3,2.0,125,90.0
1057 WD,52.3664532,4.855317729,Entire home/apt,3,3.0,105,100.0
1051 HG,52.38026426,4.872755187,Entire home/apt,4,2.0,185,
1054,52.3608085,4.856652788,Entire home/apt,2,1.0,185,90.0
1094 SZ,52.36256673,4.933061496,Entire home/apt,2,1.0,79,90.0
1052,52.37699174,4.873200423,Entire home/apt,4,3.0,94,100.0
1011 CM,52.37281288,4.902220142,Shared room,2,1.0,65,90.0
1071,52.36201365,4.879608992,Entire home/apt,2,1.0,110,90.0
1053 CG,52.36722662,4.867221228,Entire home/apt,2,1.0,100,90.0
1019 AW,52.37116197,4.943868161,Entire home/apt,4,2.0,99,90.0
1056 PW,52.37046671,4.849816736,Entire home/apt,4,1.0,80,90.0
1015 AK,52.37767811,4.890779029,Entire home/apt,3,1.0,120,100.0
1015,52.38116447,4.886627093,Private room,2,1.0,85,90.0
1053HJ,52.36335342,4.86834769,Entire home/apt,2,1.0,147,100.0
1052 GS,52.3795778,4.872828263,Entire home/apt,2,1.0,100,100.0
1016TH,52.37287586,4.876054533,Entire home/apt,2,1.0,150,80.0
1053,52.36703409,4.864672467,Entire home/apt,4,1.0,100,90.0
1074 AN,52.35110391,4.902719383,Entire home/apt,4,2.0,395,90.0
1018 SV,52.36861536,4.909809625,Entire home/apt,5,2.0,168,80.0
1075,52.3525961,4.853051186,Entire home/apt,9,5.0,300,100.0
1081JE,52.32985037,4.858112689,Entire home/apt,6,4.0,360,
1053,52.36721293,4.876087866,Entire home/apt,2,1.0,110,
1017,52.36523106,4.886425003,Entire home/apt,2,1.0,93,100.0
1011 CB,52.37365574,4.905196316,Entire home/apt,3,0.0,90,100.0
1015 PJ,52.37712729,4.880734126,Entire home/apt,2,1.0,95,90.0
1051 GZ,52.38336242,4.870296848,Entire home/apt,2,0.0,90,80.0
1013,52.3879682,4.89224862,Entire home/apt,2,0.0,148,80.0
1054 KZ,52.35764471,4.860901283,Entire home/apt,2,1.0,100,100.0
1077,52.34459894,4.868290119,Entire home/apt,4,2.0,175,90.0
1095 XE,52.36199275,4.943051154,Private room,2,1.0,70,90.0
1075 TX,52.35332674,4.853930153,Entire home/apt,2,1.0,85,100.0
1025 PD,52.39179375,4.928759407,Private room,1,1.0,35,80.0
1019 WZ,52.37000462,4.946173498,Entire home/apt,6,3.0,250,100.0
1072 NS,52.35538302,4.893256709,Entire home/apt,3,2.0,160,90.0
1054,52.35920988,4.862367664,Entire home/apt,5,3.0,189,90.0
1079 LE,52.34621519,4.910048995,Entire home/apt,2,2.0,108,
1051,52.38388127,4.871144151,Entire home/apt,3,2.0,80,90.0
1017 ND,52.36613908,4.881156725,Entire home/apt,4,2.0,139,90.0
1011 PV,52.36679198,4.902129835,Entire home/apt,2,0.0,110,100.0
1013,52.39193803,4.891692815,Entire home/apt,2,2.0,100,90.0
1061 VR,52.36541375,4.840462244,Private room,2,1.0,45,90.0
1053,52.36586875,4.875986078,Entire home/apt,2,0.0,125,90.0
1094 RX,52.359633,4.934967894,Entire home/apt,2,1.0,80,90.0
1013 SW,52.39034394,4.883410627,Entire home/apt,2,1.0,99,90.0
1055 GM,52.37841428,4.851820334,Entire home/apt,2,1.0,110,90.0
1058GD,52.35651517,4.844791861,Private room,2,1.0,45,100.0
1058GD,52.3569566,4.846083345,Private room,2,1.0,55,100.0
1074,52.35500767,4.900870974,Entire home/apt,8,2.0,205,90.0
1017,52.36049263,4.888960566,Entire home/apt,6,2.0,195,90.0
1054 BT,52.36270716,4.874869708,Entire home/apt,6,2.0,199,60.0
1013 JC,52.38153789,4.886722292,Entire home/apt,6,2.0,180,90.0
1018,52.36313757,4.910109198,Entire home/apt,4,2.0,175,90.0
1017,52.36267516,4.887099029,Entire home/apt,4,1.0,165,90.0
1017 JV,52.36671622,4.884573741,Entire home/apt,4,1.0,190,90.0
1012 CJ,52.36549929,4.906925666,Entire home/apt,4,3.0,245,80.0
1094 HB,52.36476167,4.935533208,Entire home/apt,2,1.0,95,90.0
1016,52.37340618,4.87903729,Entire home/apt,2,1.0,130,90.0
1066,52.34578576,4.804922982,Entire home/apt,4,2.0,100,90.0
1059 BC,52.35465317,4.845612492,Entire home/apt,2,1.0,100,100.0
1078 JJ,52.34588501,4.888470339,Entire home/apt,2,1.0,85,100.0
1051,52.38246476,4.874516709,Entire home/apt,2,0.0,95,90.0
1056 HV,52.3710021,4.860293408,Entire home/apt,2,2.0,125,
1015 HN,52.38313722,4.882514396,Entire home/apt,2,0.0,140,80.0
1016,52.37548872,4.885463304,Entire home/apt,8,4.0,800,100.0
1053 BN,52.36854048,4.869140732,Entire home/apt,2,1.0,90,90.0
1054 EB,52.36111766,4.864556055,Private room,2,1.0,75,90.0
1051 JX,52.38166353,4.868704303,Entire home/apt,4,2.0,140,90.0
1013 EH,52.38030163,4.893228108,Entire home/apt,4,2.0,240,90.0
1097 AD,52.35386573,4.923763897,Entire home/apt,6,4.0,200,
1059AJ,52.35091488,4.848613832,Entire home/apt,3,2.0,125,
1015,52.3723121,4.87367214,Entire home/apt,3,2.0,220,100.0
1051 KH,52.37825475,4.86909463,Entire home/apt,12,5.0,47,
1072,52.35388961,4.895445203,Entire home/apt,2,1.0,150,90.0
1011,52.37209322,4.903643031,Entire home/apt,2,0.0,110,90.0
1015 PH,52.37567278,4.88132452,Entire home/apt,2,0.0,78,100.0
1052,52.37924601,4.876720458,Entire home/apt,2,1.0,89,100.0
1072 HN,52.35043039,4.888260006,Entire home/apt,2,1.0,125,
1017 LC,52.3606621,4.894453471,Entire home/apt,2,1.0,125,100.0
1017 CD,52.36584995,4.896658438,Entire home/apt,2,0.0,200,90.0
1011 CX,52.37309805,4.904908965,Entire home/apt,8,5.0,240,
1015 GR,52.37857569,4.878722214,Entire home/apt,2,0.0,99,100.0
1011 LD,52.3746194,4.911244388,Entire home/apt,2,1.0,145,80.0
1011BJ,52.37240769,4.903865855,Entire home/apt,2,1.0,147,90.0
1087 EP,52.35633693,4.991693766,Entire home/apt,4,4.0,130,100.0
1035,52.40799333,4.908653652,Entire home/apt,4,2.0,49,90.0
1033 WB,52.39841371,4.891412763,Entire home/apt,3,2.0,39,90.0
1035 PV,52.40984328,4.907931518,Entire home/apt,2,1.0,37,90.0
1032,52.41217679,4.902869032,Entire home/apt,2,1.0,40,90.0
1035 PX,52.41033802,4.908039962,Entire home/apt,2,1.0,40,90.0
1082 GM,52.33147493,4.880948025,Entire home/apt,2,1.0,150,80.0
1054 RC,52.36303253,4.872275884,Entire home/apt,4,3.0,175,60.0
1016,52.37640043,4.878152895,Entire home/apt,2,1.0,150,100.0
1072 EL,52.35361538,4.889640381,Entire home/apt,4,1.0,80,90.0
1055,52.37676282,4.846689429,Entire home/apt,2,1.0,60,80.0
1072 TH,52.35150966,4.895628397,Entire home/apt,2,1.0,110,100.0
1054 JZ,52.3581878,4.860038418,Entire home/apt,3,2.0,150,100.0
1095 KN,52.36856538,4.958736237,Private room,2,1.0,75,90.0
1019 AX,52.37290691,4.949645026,Entire home/apt,4,3.0,275,100.0
1075 XV,52.34905384,4.857936905,Private room,2,1.0,65,90.0
1025,52.39477052,4.931712598,Entire home/apt,4,3.0,125,100.0
1015 AP,52.37784378,4.892628592,Entire home/apt,6,1.0,269,
1015,52.37675908,4.892417972,Entire home/apt,4,1.0,229,
1015 AP,52.37626231,4.890708637,Private room,2,1.0,125,
1015 AP,52.37692805,4.891220313,Private room,2,1.0,119,
1015 AP,52.37693536,4.892463182,Private room,2,1.0,115,
1056 CW,52.37539777,4.847718302,Private room,2,1.0,150,
1013 JE,52.3780807,4.89067228,Entire home/apt,2,1.0,100,90.0
1051 KS,52.38503848,4.875101111,Entire home/apt,2,1.0,79,100.0
1094,52.3609806,4.939285438,Entire home/apt,5,2.0,50,80.0
,52.36303676,4.939550041,Entire home/apt,5,2.0,48,60.0
,52.36920872,4.895517735,Entire home/apt,4,2.0,50,90.0
,52.36115385,4.940898335,Private room,3,1.0,38,60.0
1094 AA,52.3655689,4.937122282,Private room,2,1.0,59,90.0
1018 BD,52.36917424,4.91332094,Private room,1,1.0,69,100.0
1054 HR,52.36302831,4.871244779,Entire home/apt,3,2.0,150,90.0
1014AG,52.38496884,4.847456756,Entire home/apt,2,1.0,97,
1087 HA,52.35452302,5.002575639,Entire home/apt,6,4.0,185,80.0
1079,52.33795559,4.9005811,Entire home/apt,4,2.0,125,90.0
1087,52.35210946,5.005228994,Entire home/apt,4,2.0,90,90.0
1013,52.38867379,4.877551914,Entire home/apt,2,1.0,95,100.0
1078hh,52.34391954,4.895454223,Private room,1,1.0,89,
1011 DD,52.3761248,4.907468073,Entire home/apt,2,1.0,120,
1092TX,52.35686055,4.925164634,Entire home/apt,4,1.0,89,100.0
1092TX,52.35752765,4.924781999,Private room,2,1.0,29,70.0
1022 AG,52.38572335,4.928273734,Entire home/apt,3,0.0,60,90.0
1015 HH,52.38217749,4.881808039,Entire home/apt,2,1.0,150,
1015 HH,52.38194457,4.882229619,Entire home/apt,2,1.0,140,
1051 BT,52.37932442,4.87274913,Entire home/apt,2,1.0,95,90.0
1023 AM,52.38996617,4.945469209,Entire home/apt,2,2.0,99,100.0
1017 KL,52.36354482,4.89388021,Entire home/apt,2,1.0,175,90.0
1017 AX,52.36742316,4.891879599,Entire home/apt,4,1.0,225,90.0
1012 VC,52.37640265,4.891757203,Entire home/apt,2,1.0,99,90.0
1072CB,52.35667328,4.887960033,Entire home/apt,2,0.0,80,100.0
1072 CB,52.35540194,4.888392292,Entire home/apt,4,2.0,160,90.0
1092 CW,52.35675857,4.920465526,Entire home/apt,2,2.0,119,100.0
1071 LG,52.35664939,4.877442167,Entire home/apt,4,2.0,300,
1054 LZ,52.35774874,4.85739258,Entire home/apt,2,1.0,106,80.0
1016 PG,52.37156164,4.881261378,Entire home/apt,2,1.0,225,
1058,52.35351311,4.846195378,Private room,1,1.0,30,90.0
1094 JP,52.36252725,4.933939541,Entire home/apt,2,1.0,80,90.0
1015 DJ,52.37655692,4.885918343,Entire home/apt,2,1.0,90,90.0
1018 EC,52.36470577,4.905359494,Private room,1,1.0,60,90.0
1076 TE,52.34789345,4.861387445,Entire home/apt,2,1.0,100,90.0
1011 KB,52.36616563,4.89431337,Entire home/apt,4,3.0,375,90.0
1013 HM,52.38280203,4.885237738,Entire home/apt,2,1.0,115,100.0
1079,52.34160407,4.902708038,Entire home/apt,2,2.0,80,
1079 TH,52.34171941,4.908713015,Entire home/apt,2,1.0,125,90.0
1071,52.35422245,4.884456434,Entire home/apt,2,1.0,140,
1065 AM,52.3611121,4.825124055,Private room,2,1.0,75,
1052 NH,52.37399079,4.869009291,Entire home/apt,2,1.0,90,90.0
1013 AT,52.39392816,4.879841498,Entire home/apt,2,0.0,50,
1058,52.36081114,4.850888577,Private room,2,1.0,75,100.0
1098,52.34920864,4.940510162,Entire home/apt,5,3.0,150,90.0
1012 PX,52.37258759,4.896396677,Entire home/apt,2,0.0,200,90.0
1054 KR,52.35889306,4.86618877,Entire home/apt,2,1.0,140,90.0
1015 ZG,52.3777944,4.878708576,Private room,2,1.0,90,
1051,52.38066096,4.872201102,Entire home/apt,4,1.0,95,90.0
1013 SN,52.3906709,4.878081744,Entire home/apt,4,2.0,135,90.0
1017,52.36492818,4.900878495,Entire home/apt,6,4.0,150,
1016 PT,52.37068524,4.877170757,Entire home/apt,2,1.0,120,90.0
1013 HE,52.38340279,4.885100516,Private room,2,1.0,50,90.0
1013 HE,52.38337485,4.885104873,Private room,2,1.0,75,90.0
1062KS,52.35420825,4.83874255,Private room,2,1.0,45,90.0
1012 XL,52.36865916,4.890155988,Entire home/apt,4,2.0,125,80.0
1058,52.35635401,4.852751504,Private room,1,1.0,58,90.0
1021 EH,52.38653563,4.914255446,Entire home/apt,4,3.0,129,90.0
1054,52.36120048,4.863206676,Entire home/apt,4,2.0,220,90.0
1053,52.36916892,4.875712739,Entire home/apt,4,2.0,320,40.0
1015 NV,52.37580366,4.880288153,Entire home/apt,4,2.0,170,90.0
1053,52.36708434,4.866941852,Entire home/apt,4,1.0,119,80.0
1071 DG,52.35829649,4.885502164,Entire home/apt,4,1.0,130,80.0
1078,52.34667281,4.891707527,Entire home/apt,3,2.0,109,
1053 kr,52.36610139,4.873515572,Entire home/apt,2,1.0,129,90.0
1072,52.35129115,4.888059599,Entire home/apt,2,1.0,160,
1015,52.38313628,4.883847633,Entire home/apt,2,1.0,139,
1018 LR,52.37087734,4.921120835,Entire home/apt,2,0.0,115,
1052 RS,52.36917336,4.866635872,Entire home/apt,2,0.0,95,90.0
1013HX,52.38323521,4.888725091,Entire home/apt,2,1.0,135,100.0
1056,52.37354451,4.856669476,Entire home/apt,2,1.0,80,
1074,52.35278614,4.90755793,Private room,2,1.0,65,100.0
1017 KV,52.36226261,4.891793858,Private room,2,1.0,109,90.0
1011,52.36773132,4.903854588,Entire home/apt,2,1.0,150,90.0
1061,52.37542541,4.838598006,Private room,2,1.0,75,90.0
1013,52.38704526,4.881345534,Entire home/apt,2,1.0,55,90.0
1016,52.37041115,4.878876315,Entire home/apt,3,3.0,135,
1059,52.3495632,4.849004239,Entire home/apt,4,2.0,150,80.0
1016 BH,52.37109758,4.88671656,Entire home/apt,4,2.0,280,90.0
1011 JM,52.36841675,4.89756244,Entire home/apt,2,1.0,115,90.0
,52.38380124,4.884935624,Private room,2,1.0,85,90.0
1091,52.35669212,4.910787186,Entire home/apt,2,1.0,75,100.0
1094,52.36279692,4.931875753,Entire home/apt,2,1.0,90,90.0
1055,52.37767645,4.855702846,Private room,2,1.0,45,80.0
1073 EA,52.35296227,4.894847419,Entire home/apt,2,1.0,132,90.0
1021 NN,52.38321793,4.916618888,Entire home/apt,2,1.0,80,90.0
1012,52.37269549,4.889073272,Entire home/apt,4,2.0,199,90.0
1012 VG,52.37474952,4.890119025,Private room,2,1.0,90,100.0
1015 GG,52.38254756,4.884333745,Entire home/apt,2,1.0,80,100.0
1073,52.35010942,4.901941169,Entire home/apt,2,1.0,119,100.0
1055,52.37915972,4.851678522,Entire home/apt,4,2.0,85,90.0
1055 SZ,52.37677915,4.852682281,Private room,2,1.0,40,100.0
1072,52.35303731,4.89162792,Entire home/apt,2,2.0,125,100.0
1059,52.346869,4.847977005,Entire home/apt,2,1.0,80,90.0
1094,52.36569962,4.936590174,Entire home/apt,2,1.0,84,90.0
1053 DV,52.36925529,4.877767077,Entire home/apt,2,0.0,75,90.0
1053,52.36695591,4.858606085,Entire home/apt,2,1.0,90,100.0
1052 ST,52.37265473,4.871557935,Entire home/apt,2,1.0,80,90.0
